BOOKLEV;EBIT;INVGRADE;LOGSALES;MARKLEV;RATING;RETA;WKA
0,363032669;0,04792701;0;9,439466;0,7154565;3;-0,09365977;0,120337218
0,120377712;0,04987839;0;10,26841927;0,207419872;3;0,2220451;0,2794338
0,316815376;0,1575098;0;8,074374;0,181224629;3;0,2205093;-0,07260574
0,5754979;0,020214876;0;5,452329636;0,725236952;1;-0,7264407;0,00085336
0,250656128;0,2251237;0;7,68931;0,223184571;3;0,423479259;0,2950218
0,2223876;0,135578334;0;6,091226;0,176493123;3;0,193918765;0,3017615
0,3000736;0,183166027;1;8,613178;0,13483505;4;0,242419362;-0,005992143
0,341898441;0,05107407;0;6,697018;0,301483542;3;0,06420057;0,038358472
0,5388522;0,129996344;0;7,822265;0,3799374;3;0,1277724;0,130900547
0,1695305;0,17063792;0;7,485772;0,09203502;3;0,09972058;0,3679847
0,249842063;0,1006673;1;8,733094;0,2497457;5;0,185303643;0,07861486
0,542511642;0,150175259;0;6,694512;0,260856181;3;-0,041471403;0,109850556
0,412337661;0,140692636;0;9,046644;0,07209628;3;-0,546807349;0,270562768
0,09861754;0,166866317;1;8,228524;0,04895724;4;0,4515492;0,173212036
0,516573548;0,044671036;0;7,210909;0,506740868;3;-0,05968363;0,122841246
0,3264978;0,076802805;0;6,130659;0,2488394;3;-0,018838951;0,158106685
0,467636436;0,07034036;0;7,083925;0,35340485;3;-0,280105144;0,07037247
0,2697379;0,07205259;0;7,198307;0,209068283;3;0,193286762;0,374094635
0,9027174;0,154977769;0;4,662108;0,497005433;2;-0,4320557;0,12939696
0,2676374;0,145802468;1;10,24466324;0,309469074;4;0,249500677;0,1964113
0,326430321;0,2058617;1;9,143024;0,1248939;4;0,25429976;-0,134784132
0,573665;0,048060324;0;7,766182;0,691021;2;0,06901261;0,121974118
0,4328879;0,06125748;0;6,509639;0,5659236;3;0,014316782;0,252510726
0,514306545;0,09736395;0;5,563075;0,525396049;3;0,07661001;-0,007735673
0,335321277;0,002489239;0;7,261997;0,2408407;3;-0,135870978;0,3343878
0,08696116;0,188995;1;10,31280708;0,045411617;5;-0,2577792;0,026416345
0,11077632;0,07263271;0;6,774774551;0,045040857;2;-0,289179355;0,4878423
0,4812589;0,0904365;0;8,694433;0,5389741;3;0,203126282;0,07482257
0,269581556;0,104842991;1;7,301466465;0,16454646;4;0,222635046;0,267822623
0,7263269;0,07912488;0;5,527204514;0,7151839;2;0,057707395;0,300642133
0,5633368;0,08366813;0;8,972697;0,6456945;3;0,179274112;0,09790312
0,22101298;0,07827543;1;7,766417;0,2334678;4;0,07450816;0,109250732
0,519763231;0,041608464;0;5,581366;0,472843945;2;-0,04787648;0,222470254
0,11260397;0,0403071;1;7,961684;0,100363947;4;0,381616563;0,124504156
0,537701845;-0,222776741;0;7,00562048;0,9121306;2;-0,9639169;-0,08034882
0,290936053;0,04900742;0;7,527593;0,226710156;3;-0,237410322;0,368500471
0,243777558;0,08490822;1;10,40484;0,2579306;5;0,170606181;0,19979848
0,2952692;0,1975677;1;7,517948;0,2011357;4;0,121444628;0,03957166
0,2806474;0,03978222;1;9,042593;0,30684;4;0,09455585;0,02453805
0,113477975;0,06686051;1;11,0252552;0,199296087;6;0,24645628;0,169387341
0,295645744;0,029193345;0;8,850079;0,34988454;3;-0,116031513;0,121969417
0,191704;0,03403843;1;9,566195;0,231373966;4;0,222655535;-0,004845541
0,185992047;0,09577423;1;9,983888;0,149189249;4;0,002047108;0,141541213
0,336219937;0,00076815;1;9,662148;0,4032561;4;0,317120761;0,054866
0,04178273;0,164836928;1;8,808832;0,023201996;5;0,4491233;0,325413674
0,269891441;0,09298029;1;9,421969;0,199512422;5;0,2856266;0,06629874
0,1289552;0,03668444;1;10,38411236;0,100897521;6;0,01645549;-0,02652958
0,1819653;0,05679493;1;8,494373;0,283480048;4;-0,021713216;0,01566759
0,1421915;0,1315908;1;10,38009453;0,06276096;7;0,553298;0,105920456
0,316324562;0,027604358;1;9,324424;0,362167031;4;0,359565049;0,054050576
0,169243366;-0,012566449;1;7,858003;0,05776648;5;0,4607209;0,2697357
0,201844558;0,09093238;0;8,520206;0,194288462;3;0,248207;0,166752219
0,355466;-0,013665032;1;8,520786;0,4422292;4;0,177645415;-0,019096006
0,26170826;0,035269164;0;6,964398;0,247966185;3;0,187272325;0,063446805
0,110815771;0,205157161;1;10,16744232;0,1598615;5;0,580759645;0,209354267
0,354127675;0,111097425;1;9,636227;0,293723077;4;0,187919557;0,001973764
0,4121052;0,010579685;0;6,850958;0,244210348;3;-0,309275538;-0,025927497
0,265233159;0,211428434;1;10,30417442;0,100681685;5;0,367145032;0,021049872
0,7243892;0,007929367;0;7,649668;0,6838348;2;-0,3730183;0,04458678
0,214127049;-0,160817415;0;6,268528;0,4189753;3;0,103805713;0,147045761
0,3899539;0,08333963;1;9,153209;0,3416299;4;0,123250291;0,150238052
0,7960158;0,08855522;0;6,863418;0,6104165;3;-0,04642197;-0,04472101
0,29711628;0,128942624;0;6,937881;0,244762778;3;0,297743648;0,176830113
0,5184286;0,186723366;0;6,48060751;0,4090652;3;0,3727442;0,011386291
0,4768444;0,05320056;0;5,792748451;0,699622154;2;-0,181880012;0,2442913
0,143249512;0,114452042;1;7,620029;0,07692333;4;0,12029472;0,240077034
0,3680261;0,038213987;0;6,619293;0,295361072;2;0,07218167;0,07925516
0,404588848;-0,14492245;0;5,792269;0,4258705;2;-0,2247004;0,029634533
0,116348;0,06467128;0;7,480361;0,07776739;3;0,256282628;0,09318936
0,5338293;0,002302575;0;8,78972;0,589746952;2;-0,431987137;0,029046994
0,15293;0,1482849;1;9,389853;0,09195773;5;0,191877171;0,00905191
0,154679075;0,006278562;0;9,044404;0,239213422;3;-0,312445968;0,306332082
0,210880429;0,037149172;0;7,351992;0,297830045;2;0,014033064;0,414600164
0,152490675;0,1585903;0;7,528386;0,08440308;3;0,048288714;0,09318875
0,3508774;0,08454763;0;5,266574;0,244670168;2;-0,002071924;0,417628855
0,179231986;0,09728789;1;7,856358528;0,163118035;4;0,4443062;0,09587792
0,289516062;0,09098522;0;7,017723;0,388820857;2;-0,200586841;-0,019481027
0,2371782;0,032385357;0;6,818556;0,204078972;2;0,009461289;0,09610193
0,4302571;-0,01783729;0;3,706277;0,5622879;2;-0,08591429;0,3209502
0,417610437;0,019746017;0;5,134809494;0,5610606;2;-0,242397234;0,04362738
0;0,188113183;0;7,773042;0;2;0,455878168;0,5796865
0,183454588;0,042601064;1;8,127789;0,346655577;4;0,298207462;0,01957549
0,340012521;0,09277529;0;6,069629;0,3121048;3;0,08784821;0,04354331
0,7390576;0,034955572;0;7,072813511;0,6633369;2;-0,368978262;0,0339425
0,429885447;0,08356474;1;9,383033;0,4201228;5;0,175373137;-0,01614023
0,08707278;0,133087516;0;8,135902;0,06842931;3;0,028883068;0,03824515
0,470228851;0,06155802;0;7,525694;0,4145544;3;0,08521987;0,05938721
0,43269223;0,063843586;0;5,916563;0,482506931;3;-0,002008286;0,017138794
0,296937376;0,08495878;0;8,465331;0,3345501;3;0,10556224;0,167093724
0,6976557;0,014168753;0;6,56347;0,519602954;2;-0,5101733;0,118898034
0,246646151;0,109660551;0;8,394144;0,1664981;3;-0,09368995;0,114451125
0,408002943;0,0787482;0;6,355508;0,4163311;2;0,034243982;0,127116472
0,120393969;0,105310284;0;9,018696;0,110613391;3;-0,147461951;0,06308974
0,8234776;-0,024008542;0;5,560647;0,3385523;2;-0,9549308;0,08403357
0,0498292;0,063052736;0;7,632380486;0,03059714;3;0,06021629;0,148388624
0,5070147;0,06713112;0;5,355826378;0,425081968;2;0,06712957;0,03892372
0,353565574;-0,002029537;0;5,5531106;0,338939667;2;-0,022715636;-0,02687966
0,06934853;0,146523938;0;8,12154;0,05674019;3;0,110151932;0,224850371
0,4337104;0,06706152;0;5,628807545;0,102486372;2;-0,122196;0,5176501
0,286726862;0,003775271;0;5,464941502;0,180673376;2;-0,315978974;0,1787066
0,2308496;0,08789042;0;6,353230476;0,24616158;3;0,021154193;0,11891678
0,347866237;0,104926579;0;6,321329;0,23584868;3;0,039926767;0,194482222
0,105347782;0,1792923;0;6,263514519;0,05809155;2;-0,258597672;0,2643825
0,4967615;0,05378767;0;6,697158;0,471456051;2;-0,8986201;0,12954098
0,004883185;0,129795477;0;6,503358;0,004515539;3;0,003621583;0,08963162
0,4023973;0,118041679;0;7,606414;0,360034764;3;0,231789261;0,3935636
0,245863572;-0,06088874;1;7,308005;0,324720442;4;0,1716562;0,209529921
0,582877457;0,167432666;0;7,014776;0,312847674;3;-0,341413528;0,03989301
0,08469396;0,07780591;0;7,887891;0,110782757;2;-0,000765222;0,06658167
0,309219867;0,109574467;1;7,921535492;0,217784181;4;-0,07198582;0,129078016
0,4240439;-0,016413186;1;6,939965;0,43781215;4;-0,379745334;0,156462044
0,2620769;0,039842024;1;8,815709;0,3350795;4;-0,039277595;-0,056884896
0,663831353;-0,03123652;0;4,187729;0,383589536;1;-0,2273386;0,202760845
0;0,047844764;0;8,544614;0;3;-0,223966822;0,3719449
0,7730187;-0,009959873;0;5,789376;0,5127144;2;-0,5801483;0,048694253
0,3523051;0,06346026;1;7,597726;0,226097226;4;0,135695159;0,09192479
0,8455905;0,05126678;0;7,001994;0,8296862;3;-0,2469356;-0,117009521
0,53638345;0,172663659;0;7,49645853;0,133958653;3;-0,2371574;0,1902562
0,145771176;0,199854046;0;7,207858;0,037671;3;0,2348898;0,311377
0,6592386;0,09756338;0;7,67901;0,512961149;3;-0,032530013;-0,011625972
0,4406735;0,06044161;0;6,41942;0,4291753;3;0,08493315;0,06906617
0,7527853;0,105642051;0;6,046727;0,3126028;2;-0,4454814;0,226099417
0,296021372;-0,007422803;0;9,739556;0,7117514;2;-0,526573658;0,05730404
0,11687848;0,07239199;0;7,023071;0,08867771;3;0,034451853;0,04251423
0,29062295;0,010241751;0;5,638226509;0,363905936;2;-0,08971757;0,113806024
0,005748228;0,05096762;0;8,497398;0,005932522;3;-0,1793447;0,163249671
0,371967;0,048840325;0;6,123637;0,6253387;2;0,1241049;0,440057129
0,293820322;0,031425044;0;6,062838;0,370051175;2;0,09236958;0,0901147
0,1644768;0,036676433;1;8,747352;0,0772206;5;-0,232630685;0,234899327
0,252456546;0,142607257;0;5,998805;0,221175343;2;0,1103282;-0,003975153
0,4946999;0,08592539;1;8,553253;0,3141235;4;0,187017262;-0,08495665
0,282285333;0,166863;0;6,47645855;0,116393961;3;0,377524257;0,255147129
0,372775763;-0,00502074;0;7,659247;0,2640358;3;0,194598734;0,224589571
0,117498;0,216018081;0;6,341947;0,08744697;3;0,476367265;0,381523
0,394669056;0,112228081;0;6,125392;0,298586369;3;0,134870335;-0,033322293
0,278455079;0,09818815;0;6,162769;0,1675176;3;0,165147;0,08839656
0,2051233;0,07686099;0;8,443429;0,114655726;3;0,09957536;0,044033967
0,151455835;0,3230552;1;9,060266;0,0716541;5;0,4527547;0,268419623
0,122113;0,0817427;1;8,079215;0,08050329;4;0,04041802;0,176512688
0,194349974;0,08277226;1;10,43749237;0,192305878;5;0,135177344;-0,009908378
0,008393998;0,185495;1;9,746508;0,004544787;5;0,149204582;0,203506351
0,06369427;0,177707;1;8,144679;0,024342524;5;0,053184714;0,190445855
0,2343406;0,1925815;1;7,018528;0,08209983;4;0,358986467;0,217330724
0,274855852;0,060370434;1;10,0972023;0,3180006;4;0,13935;0,257469863
0,014260997;0,184222028;1;8,097457;0,004860252;4;0,36409235;0,1692969
0,5755806;0,08621193;0;8,619869;0,6727148;3;0,07530505;0,179694429
0,32369867;0,0631315;0;8,036503;0,2964381;2;0,064107254;0,07747323
0,8930377;0,359410226;0;7,048604488;0,130494013;3;0,381368548;-0,045695286
0,155909464;0,174382269;0;5,656576;0,0721812;3;0,3026022;0,206000715
0,239294;0,161795;0;8,358191;0,114548318;3;0,161463;0,159894645
0,5721496;0,107447512;0;7,114209;0,614816546;2;-0,04884894;0,126742736
0,258146673;0,07735809;1;7,683797;0,206539929;4;0,053976;0,220703572
0,331793845;0,011761122;0;6,040612;0,2870597;2;-0,1304088;0,106833458
0,233928174;0,19584924;0;7,308685;0,0746472;3;0,284940779;0,3120303
0,597636163;0,021246403;0;7,439137459;0,4669814;2;0,03725591;-0,01053443
0,4518984;-0,041264705;0;5,634957;0,27508238;1;-0,08444339;0,140948683
0,7835202;0,106522426;0;7,830704;0,414530456;3;0,022386292;-0,1701674
0,669240057;-0,008952374;0;5,571557;0,626185;3;-0,37126255;0,030967725
0,7556198;0,101763889;0;6,519259453;0,655911446;2;-0,986156;0,13182497
0,4079201;0,01493539;0;5,941181;0,6302705;2;-0,101210281;0,021697117
0,30244717;0,1012288;0;5,986248493;0,226516023;2;0,101020269;0,2264645
0,2827252;-0,210360155;0;6,825105;0,164932147;3;-0,291538149;0,1105097
0,9506294;0,005128801;0;5,42077;0,8198098;2;-0,674481452;0,037930775
0,290806651;-0,104287036;0;6,850571;0,20379442;3;-0,0814131;-0,025772244
0,541035235;0,015680244;0;6,581999;0,281495631;2;-0,100160368;0,105128832
0,328807563;0,04108536;0;6,278863;0,4401806;3;0,063761674;0,02464945
0,375873476;0,09469231;0;5,207221508;0,252212882;3;0,07144821;0,364604145
0,08431166;0,128234223;0;7,1947155;0,09047678;3;0,188606173;0,007561595
0,141113654;0,148741424;0;8,9297;0,07205065;3;0,364607155;0,32837528
0,223369986;0,111129627;1;7,413428;0,10050714;4;0,11235144;0,14678441
0,266777843;0,08339436;0;6,164821;0,150080249;2;-0,09398512;-0,04966942
0,4570512;0,002585887;0;8,115979;0,4032052;2;-0,120918088;0,1062243
0,3915084;0,106542334;0;6,291326523;0,3725759;2;0,110398822;-0,01522909
0,490496367;0,269543;0;6,729504;0,2447236;3;0,067465834;0,152765661
0,405918926;0,102799922;0;6,747502;0,281001866;3;-0,385458976;0,294953436
0,8208717;0,138877779;0;6,609754;0,440839738;2;-0,09836066;0,25989604
0,301561445;0,070823595;0;7,428541;0,3637885;2;0,04563454;0,1577292
0,1748954;0,09735007;0;8,672999;0,109060645;3;0,08340307;0,2553696
0,584599257;0,024938552;0;5,767608;0,427302569;2;-0,04981748;0,05479459
0,7203183;0,02128901;0;6,298002;0,4478918;2;-0,272700369;0,008103747
0,6015006;0,06802134;0;6,226327;0,5928243;3;-0,1674257;0,018145682
0,250203818;0,1293752;1;7,873482;0,09165512;4;0,1372933;0,3459541
0,659110248;0,06455936;0;6,367192;0,63836956;2;-0,09176523;0,16990824
0,351195;0,168683335;0;6,62603;0,324772954;3;0,059965104;0,21898827
0,204285547;0,08366438;0;6,567797;0,120590791;3;-0,182617068;0,012399182
0,318669081;-0,029045695;0;6,118095;0,1914474;2;-0,02453514;0,012954097
0,42096284;0,101611987;0;7,462164;0,104608744;3;0,166164264;0,04751299
0,387748331;0,05503637;0;6,494747;0,407276362;2;-0,352487326;0,0668182
0,4236499;-0,05735568;0;6,597691;0,354942977;2;-0,09757914;0,230726257
0,598918259;0,08962062;0;5,445184;0,5183013;3;-0,043558173;-0,04195729
0,5025534;0,05599459;0;9,469747;0,539241552;3;-0,173282221;0,136215553
0,321927071;0,08818612;0;6,6085;0,177089736;2;0,009560649;0,07412993
0,4348384;0,151424542;0;7,756947;0,3087729;2;0,08270627;0,3187559
0,5721602;0,036097612;0;6,999565;0,5659686;2;-0,030373583;0,072371
0,230048776;-0,08531587;0;7,602304;0,298509419;2;-0,05714506;0,267084
0,4211647;-0,052762736;0;5,430411;0,321710348;1;-0,6693745;0,08263585
0,488157541;0,06452449;0;7,304852;0,421203643;3;-0,4852034;0,211453751
0,289106846;0,09777672;0;7,143359;0,301985145;2;-0,08738253;0,2456689
0,1418027;0,025959386;1;7,925417;0,107022919;4;0,024438888;0,306429446
0,36722666;0,1982374;1;9,742734;0,2216916;5;0,2502341;-0,005645827
0,184144378;0,07936793;0;10,01868916;0,169659868;3;0,0223559;0,114113845
0;0,302516937;1;7,674153;0;4;0,675701857;0,6292352
0,5655161;0,169702753;1;8,625594;0,221158832;4;-0,146372676;-0,07542344
0,3033358;-0,012532972;1;8,638115;0,3631691;5;0,010459796;0,223897472
0,4128145;-0,06814507;0;4,98596;0,7432878;3;0,126135692;0,224226579
0,118340775;0,3219265;1;10,96657276;0,09254962;5;0,2215455;-0,002079737
0,622096;0,177594081;1;8,033487;0,224362075;4;-0,024522675;-0,108673155
0,443365335;0,09439415;1;10,97776413;0,470314234;5;0,02647463;-0,1364609
0,3138953;0,103605464;1;9,232091;0,257625282;5;0,1707625;-0,0912979
0,365350336;0,06708633;1;11,19116592;0,4422286;5;-0,111284018;-0,0648264
0,117246725;0,08166782;1;9,000113;0,09917451;5;0,138955891;0,150499657
0,145966083;0,261935741;1;8,538642;0,05805098;4;0,3573544;0,1406264
0;0,12307974;0;4,910181;0;2;-0,360211074;0,418885052
0,468826056;0,1742619;0;5,42172;0,132809386;3;0,0887543;0,159862533
